CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure
15572728,Ross,704,Spain,Male,36,8
15706729,Hsiao,662,France,Male,38,0
15674433,Allan,636,Germany,Female,28,2
15641170,Liang,640,Spain,Male,36,4
15806284,Briggs,739,Spain,Male,31,1
15690958,Cantrell,767,Germany,Male,23,2
15606386,Wang,753,Germany,Female,46,3
15682322,Aksenov,714,France,Male,37,9
15579915,Glennon,707,France,Male,29,4
15681928,Yancy,577,France,Female,35,4
15734005,Mazzi,633,France,Female,42,1
15650432,Liu,849,Germany,Male,41,10
15592578,Nucci,614,Spain,Female,41,7
15671243,Y?,558,France,Female,47,9
15775709,Nucci,832,France,Female,27,10
15702631,Tang,567,France,Female,26,2
15602282,Kao,587,Germany,Female,45,8
15717879,Chen,712,Spain,Female,79,5
15740878,Yao,655,Spain,Female,29,9
15794468,Tsou,641,France,Female,42,6
15773277,Barnes,676,France,Male,35,5
15572657,H?,472,France,Male,29,8
15800295,Cruz,644,Germany,Male,34,9
15672397,Smith,598,France,Male,38,0
15684921,Onuchukwu,792,Spain,Male,25,8
15720676,Bukowski,700,France,Female,37,7
15731829,Simmons,616,France,Male,34,10
15732672,Stewart,743,Spain,Male,35,6
15692406,Gow,427,France,Male,37,5
15764405,Williams,731,France,Male,29,10
15757537,Francis,610,France,Female,31,6
15793307,Calabresi,724,Spain,Female,41,4
15660679,Chimaobim,653,Spain,Female,38,9
15666856,Chikwendu,774,France,Male,49,1
15687372,Padovesi,547,Germany,Male,49,8
15667289,Henderson,719,Spain,Male,50,2
15624641,Kharlamova,740,Spain,Male,43,9
15734610,Onio,543,France,Male,42,4
15631882,Yeh,688,Germany,Male,45,9
15642709,Feng,474,France,Female,30,9
15811026,Norman,505,Germany,Male,43,5
15596303,White,688,France,Female,39,0
15787255,Manfrin,650,Germany,Female,55,2
15617166,Ritchie,610,France,Male,37,0
15742442,Udegbulam,705,Spain,Female,46,5
15758692,Kao,669,France,Female,29,7
15568238,Diaz,650,Spain,Male,20,8
15730353,Olisaemeka,550,Germany,Male,29,9
15731555,Ross-Watt,595,Germany,Female,45,9
15582404,Miller,572,Spain,Female,26,5
15721462,Shubin,622,Spain,Female,58,2
15632899,Nwankwo,662,Spain,Male,20,9
15808526,Cartwright,783,Germany,Female,58,3
15694349,Ngozichukwuka,714,Spain,Male,44,7
15718465,Sadler,671,Germany,Male,51,3
15682995,Azuka,600,France,Female,32,1
15584776,Shen,847,Spain,Female,37,9
15777772,Whittaker,650,Spain,Male,55,9
15576156,Abazu,710,Spain,Female,28,6
15646756,Murphy,682,France,Female,33,8
15742886,Ford,642,France,Male,26,1
15586135,Gratwick,536,Spain,Female,28,4
15616152,Pai,754,France,Female,47,1
15721460,Lorenzo,678,France,Male,60,8
15727317,Brady,533,Germany,Female,49,1
15649536,Wong,741,Germany,Male,38,4
15754929,Douglas,757,France,Male,31,10
15572051,Kennedy,721,France,Male,40,3
15668142,Chang,700,France,Male,37,3
15701176,Brown,663,France,Male,26,5
15708422,Hsiung,677,Spain,Female,35,0
15655632,MacDonald,655,France,Male,27,2
15744606,Davidson,832,Spain,Male,29,8
15612140,Milano,721,Spain,Female,46,7
15656086,Bovee,542,Spain,Male,54,8
15655298,Lewis,654,Spain,Female,54,5
15644796,Dyer,821,Spain,Female,38,8
15726250,Hsia,508,France,Female,38,3
15764432,Hicks,588,Germany,Female,42,2
15631721,Millar,691,Germany,Male,38,9
15707479,Fan,664,France,Male,40,7
15579826,Young,439,France,Female,66,9
15668104,Kerr,479,Spain,Male,37,6
15641604,Frolova,850,France,Female,55,10
15587240,Vasilyev,518,France,Male,40,4
15680767,Sabbatini,717,Germany,Female,64,10
15601594,Ifeanacho,698,France,Female,51,6
15589969,Capon,850,France,Male,34,6
15703728,Chieloka,700,Spain,Male,47,4
15617790,Hanson,626,France,Female,29,4
15662500,Ts'ao,774,Spain,Male,32,9
15778526,Bradshaw,719,Spain,Female,48,5
15670584,Nkemakolam,646,Spain,Male,31,2
15748069,Clunie,485,France,Female,25,3
15680597,Cover,784,Germany,Male,38,1
15628992,Esposito,850,Germany,Male,32,2
15719624,Hodgson,669,France,Female,38,9
15812767,Harvey,731,Spain,Male,70,3
15689201,Dobie,721,France,Female,49,1
15614716,Okwudilichukwu,515,France,Female,37,0
15683618,Dyer,774,France,Female,35,3
15799631,Chase,585,Spain,Male,36,10
15692259,Baresi,695,France,Female,29,9
15590966,Lo,729,Germany,Female,42,4
15656426,Tyler,713,France,Female,42,3
15675256,Ts'ui,555,Spain,Male,33,5
15751185,Aparicio,699,Spain,Female,50,0
15789582,Macleod,587,France,Male,55,9
15651103,Sal,762,Spain,Female,69,9
15672299,Yeh,510,France,Male,44,6
15772250,Udegbunam,842,Spain,Male,46,9
15763922,Alexandrov,608,France,Male,31,7
15633870,Ozioma,850,France,Female,36,10
15624323,Atkins,642,France,Male,36,4
15688612,Campos,850,France,Male,33,7
15694644,Wood,455,Spain,Female,43,6
15587174,Kerr,726,France,Male,29,7
15579559,Chienezie,544,Spain,Male,30,8
15775430,Tsou,651,Germany,Male,31,7
15623695,McKinnon,814,France,Female,31,4
15760849,Nwachukwu,537,France,Male,39,2
15813095,Nwebube,553,France,Male,37,2
15705281,Burt,800,Spain,Male,38,9
15812594,Ross,791,France,Male,34,7
15626322,Lees,699,Spain,Female,29,9
15723105,Feetham,756,France,Female,28,6
15588449,Chuang,591,Spain,Female,27,5
15794849,Aitken,850,Germany,Male,22,7
15620000,Chambers,760,Germany,Male,34,6
15799720,Coburn,569,Spain,Male,43,8
15711287,Ahmed,661,Spain,Female,35,5
15613102,Ogochukwu,670,France,Female,31,2
15621440,Soto,694,France,Male,38,1
15677146,Obiajulu,728,France,Female,28,4
15801169,Yegorova,764,Germany,Female,39,9
15722425,Lucchese,639,France,Male,32,9
15682421,Talbot,683,France,Female,30,2
15691910,Lu,663,Spain,Male,30,4
15721779,Arnold,826,Spain,Male,41,5
15579548,Nicholson,735,Spain,Male,36,5
15681075,Chukwualuka,682,France,Female,58,1
15607884,Wallace,663,France,Female,39,8
15767757,Pisano,562,Spain,Female,29,9
15791550,Kelly,696,France,Male,27,4
15658589,Brady,850,Spain,Male,38,2
15670822,Palmer,719,France,Female,22,7
15629744,Tan,804,France,Female,71,8
15660768,L?,604,France,Male,40,1
15726310,Mordvinova,782,Spain,Female,27,3
15641298,Corones,512,Germany,Male,42,9
15625675,Clements,569,France,Male,36,1
15713354,Morrice,597,Germany,Female,22,6
15633866,Hsiung,753,Germany,Male,30,1
15704231,Barrett,430,France,Female,33,8
15735400,Kanayochukwu,756,France,Male,28,8
15632826,Tardent,493,France,Male,38,3
15751022,Bowhay,777,Germany,Female,37,10
15664737,Lei,779,Spain,Female,38,7
15681126,Baker,702,Spain,Female,38,2
15738954,Pisano,551,France,Male,35,7
15662263,Castillo,749,Germany,Male,22,4
15621611,Gibson,742,Germany,Male,55,5
15783752,Lindsay,752,Germany,Male,29,4
15709474,Macnamara,740,Germany,Female,57,3
15701280,Romano,576,France,Male,24,3
15671104,Aksakova,637,Spain,Male,43,3
15796434,Farnsworth,724,France,Male,28,5
15781505,Giordano,685,France,Male,20,4
15625819,Arnold,625,France,Female,38,7
15753174,Thompson,571,Germany,Male,37,9
15654067,Koch,584,Spain,Female,29,4
15724719,Jones,550,France,Female,22,7
15624695,Otitodilinna,662,Spain,Female,72,7
15718216,Fleetwood-Smith,803,Spain,Male,43,3
15586300,Chinonyelum,615,France,Male,66,7
15783349,Montague,481,Spain,Male,39,1
15725767,Milani,701,France,Male,23,3
15791925,Palermo,751,France,Male,29,10
15793585,Anderson,675,France,Male,35,8
15576641,Crawford,733,Germany,Male,40,5
15749519,Lin,822,France,Male,38,6
15684960,Yewen,559,France,Female,46,5
15591286,Simmons,731,Germany,Female,49,4
15668323,Mbadiwe,678,France,Female,41,1
15608528,Munro,645,France,Female,68,9
15645184,Graham,701,France,Male,29,2
15702566,Lombardo,554,Spain,Male,26,8
15660840,Kalinin,723,France,Male,30,3
15750811,Woodward,766,Germany,Male,44,3
15733842,Pirozzi,597,France,Female,24,1
15581526,Iweobiegbulam,574,France,Male,41,1
15662751,Piazza,655,Germany,Female,40,0
15684319,Baranova,780,Germany,Female,37,10
15702190,Fan,672,Spain,Male,43,5
15588517,Sun,717,France,Male,38,7
15801863,Marino,521,France,Female,32,2
15584271,Donaldson,633,France,Male,59,5
15700366,Burton,669,France,Male,39,3
15804038,Quinn,740,France,Male,44,9
15720820,Sabbatini,462,Germany,Female,24,9
15743759,Brooks,619,France,Male,39,5
15749947,Black,665,France,Female,44,7
15670496,Schwartz,655,Spain,Female,27,9
15746664,Ts'ui,463,Spain,Male,20,8
15745533,Sargent,799,France,Female,63,1
15761497,Udinesi,713,Spain,Female,48,1
15628600,Lee,807,Germany,Female,31,1
15627002,Taylor,728,France,Male,38,1
15614635,Kepley,582,France,Male,52,2
15731281,Ozuluonye,704,Germany,Female,35,3
15814022,Lassetter,714,France,Female,26,9
15659194,Mishina,628,France,Male,30,8
15745030,Trevisano,809,Germany,Male,41,1
15691817,Iloerika,547,Spain,Female,44,5
15707488,Tan,560,France,Female,27,5
15784700,Chikelu,811,France,Male,31,7
15710397,Lin,584,France,Male,26,4
15687648,Nicholson,691,France,Male,28,1
15732281,Ugoji,680,Germany,Male,34,6
15607230,Michel,588,Germany,Male,33,9
15567630,Bruce,721,Germany,Male,40,6
15587507,Feng,850,France,Male,47,6
15733904,McDonald,529,France,Male,32,9
15709511,Watt,622,France,Male,43,8
15579616,Goodwin,683,France,Female,42,8
15694852,Arcuri,575,France,Male,29,4
15589924,Rapuluolisa,577,Spain,Female,40,1
15799300,Kao,510,Germany,Male,31,0
15731330,Tsui,652,Spain,Female,40,7
15694129,Summers,569,Germany,Female,28,3
15620372,Cross,687,Spain,Male,31,3
15744622,Osorio,822,France,Male,32,8
15799815,Bobrov,656,Germany,Female,23,4
15759250,Barnett,745,Germany,Male,51,3
15732643,Pike,386,Spain,Female,53,1
15690540,Gearheart,684,Spain,Female,41,1
15803078,Bruno,635,Spain,Female,38,1
15652180,Egobudike,582,France,Male,30,2
15741195,Okechukwu,613,Spain,Male,19,5
15743490,Zikoranachidimma,795,Germany,Female,56,9
15575510,Milanesi,659,France,Female,32,2
15732610,Ahern,745,France,Female,28,6
15602909,Dickson,604,Spain,Female,41,10
15734058,Anayochukwu,509,Germany,Male,32,9
15801788,McDonald,706,Germany,Female,29,6
15702462,Fiorentini,619,Spain,Female,44,6
15683416,Russo,572,Germany,Male,51,8
15794187,Young,695,France,Male,36,6
15792989,Bianchi,543,France,Female,71,1
15613734,Fallaci,640,France,Female,33,6
15606177,Crawford,672,France,Male,39,2
15636700,Marsh,701,France,Male,39,9
15645766,Kosisochukwu,634,Spain,Male,25,9
15671345,Piccio,531,Spain,Female,42,6
15652469,Nevels,699,France,Male,27,1
15749638,Kaodilinakachukwu,605,France,Female,51,9
15728706,Amaechi,534,France,Female,49,7
15735439,P'an,449,Spain,Female,31,1
15778696,Ikemefuna,684,Spain,Female,36,5
15624744,Tai,622,Germany,Male,42,9
15584338,Winn,714,France,Female,40,0
15726178,Hardy,712,Spain,Female,48,8
15794939,Chiu,783,France,Female,72,5
15788068,Lopez,743,Germany,Male,45,10
15572956,Steen,683,France,Male,36,5
15780386,Ferri,654,Spain,Male,40,5
15791114,Yegorova,700,France,Male,37,1
15708046,Knowles,744,Spain,Male,31,0
15719779,May,645,Germany,Male,25,1
15591550,Bianchi,525,Spain,Male,36,3
15639368,Pipes,732,France,Male,25,0
15699830,Doherty,721,France,Female,40,7
15569264,Yobanna,622,France,Male,32,5
15595158,Hsu,654,Germany,Male,31,5
15599126,Russell,529,France,Female,43,0
15650575,Payne,720,Spain,Female,59,6
15641490,Windsor,850,Germany,Female,25,8
15680234,Bray,667,Germany,Male,27,2
15592230,Seleznyov,620,France,Male,41,3
15626212,Wark,616,France,Male,29,9
15700627,Y?,637,Germany,Female,46,2
15782641,Brown,710,Spain,Female,29,3
15784445,Huang,717,Spain,Male,33,1
15813681,Zito,786,Germany,Male,24,2
15596649,Bailey,651,France,Female,39,8
15700460,Allnutt,530,France,Female,55,4
15724076,Christie,815,Spain,Female,57,5
15784000,Pope,715,Germany,Female,34,9
15733966,Johnstone,496,Germany,Female,55,4
15612667,Bird,680,Spain,Male,42,0
15654025,Jones,646,France,Female,51,4
15589431,Pedder,807,Germany,Male,47,1
15578238,Calabrese,727,France,Male,47,7
15566269,Chialuka,787,France,Male,25,5
15639217,McKenzie,806,France,Male,34,6
15688644,Holloway,603,France,Male,31,1
15662426,Tang,649,Spain,Male,32,1
15720511,Byrne,547,Germany,Male,41,3
15567246,Selwyn,684,Germany,Male,32,3
15647965,Genovese,477,France,Female,57,9
15679048,Koger,558,Germany,Male,41,2
15675749,Baranov,695,France,Female,23,1
15782181,Greco,592,Spain,Male,35,6
15795738,Owens,789,France,Male,31,4
15773751,Y?,597,France,Female,29,1
15655436,Kendall,839,Germany,Male,47,2
15691396,Ko,405,Germany,Male,31,5
15796958,Tang,658,France,Male,39,7
15801832,Lombardo,684,Germany,Male,42,1
15661349,Perkins,633,France,Male,35,10
15719265,Feng,589,France,Male,46,9
15779985,Lo,750,Germany,Female,37,1
15663410,Piccio,771,Spain,Male,51,5
15704144,Mazzanti,812,Germany,Male,33,2
15774104,Chukwualuka,539,Spain,Male,39,2
15812230,Elliot,670,Germany,Female,42,5
15742848,Gratton,673,France,Male,41,5
15745326,Carandini,538,France,Female,62,3
15674541,Robinson,575,Spain,Male,52,8
15728564,Lo,682,France,Male,41,6
15580701,Ma,712,France,Male,33,3
15688973,Vinogradova,598,Spain,Female,39,5
15709412,H?,776,Spain,Male,30,6
15607753,Alexandrova,606,Spain,Female,23,10
15705352,Yang,686,Spain,Male,38,7
15602500,Maslova,850,Spain,Male,38,1
15672437,Buccho,642,France,Male,72,1
15720968,Young,606,Germany,Male,27,2
15730796,Barker,627,France,Female,21,7
15768219,Sung,850,Spain,Male,36,0
15663883,Hansen,850,Germany,Male,32,9
15589296,Brown,724,France,Female,40,6
15586425,Lo Duca,579,France,Male,28,4
15679813,Ellis,727,Spain,Male,28,1
15681410,Korff,813,Germany,Female,36,6
15668283,Gardiner,642,France,Male,48,9
15624072,Kiernan,669,Spain,Male,22,10
15669664,Thompson,574,Germany,Male,54,1
15682728,Mathews,774,France,Female,32,4
15573851,Macrossan,735,France,Female,38,1
15733661,Illingworth,639,Spain,Female,27,8
15710012,Bowen,738,Spain,Male,44,2
15763327,Craig,835,France,Male,32,8
15668853,Menhennitt,637,Spain,Female,44,0
15639303,Moore,589,Germany,Male,48,5
15691011,Shoebridge,591,France,Male,42,9
15638513,Palermo,723,France,Female,40,7
15648933,Reilly,831,Germany,Male,44,3
15628904,Bowen,733,Spain,Male,35,8
15644788,Fyodorov,731,France,Female,30,5
15598161,Clements,654,France,Male,47,10
15745624,McKenzie,828,France,Male,37,4
15733169,Craig,590,Spain,Male,22,7
15801417,Iloerika,657,France,Male,37,4
15592707,Dolgorukova,531,Germany,Female,64,2
15593954,Eva,516,France,Female,47,6
15714431,Yeh,561,France,Male,37,1
15638257,P'an,682,Spain,Female,54,0
15690939,Howe,575,Spain,Male,28,7
15723613,Jenkins,623,France,Female,28,4
15813640,Shih,642,France,Female,40,7
15707322,Nnamdi,779,France,Female,48,2
15588918,Mitchell,671,France,Female,42,6
15600357,Findlay,495,France,Female,40,1
15747014,Pisani,850,France,Female,28,1
15809830,Belisario,630,France,Male,50,8
15662245,Pomeroy,588,France,Male,32,1
15651075,Ibrahimova,562,Germany,Male,35,3
15594456,K?,740,Spain,Female,56,4
15583462,Graham,695,France,Male,28,5
15757661,Trevisano,589,France,Female,39,7
15729117,Trevisano,607,France,Female,31,1
15749671,K?,794,France,Male,35,6
15566253,Manning,580,Germany,Male,44,9
15595153,Tucker,644,Germany,Female,44,8
15698572,Schaffer,636,Spain,Female,36,1
15674149,Esomchi,599,Germany,Male,36,3
15623082,Ch'ang,507,France,Female,35,2
15797905,Walker,682,France,Female,48,7
15746028,Chu,714,France,Female,24,7
15582951,Crawford,696,France,Female,25,8
15616471,Milne,599,Spain,Male,51,0
15641575,Anenechukwu,577,France,Male,37,2
15638803,Donaldson,733,Spain,Female,32,5
15808283,Kelly,647,France,Female,33,4
15811200,Ts'ao,831,France,Female,34,2
15733476,Gonzalez,543,Germany,Male,30,6
15633274,Tai,679,France,Male,34,7
15582168,Muravyova,713,Germany,Female,61,4
15807269,Milanesi,690,Germany,Male,43,2
15602979,Lin,751,France,Male,29,1
15660417,Lambert,613,Germany,Female,43,10
15590199,Temple,701,Spain,Male,28,1
15641794,Ridley,698,France,Male,33,5
15779174,Young,451,France,Female,36,2
15785547,Slye,665,France,Male,28,8
15795124,Pan,726,Germany,Male,50,9
15718912,Hsueh,608,Germany,Female,44,5
15592028,Roberts,549,France,Female,46,7
15580227,Moss,803,France,Male,33,6
15657830,Andrews,663,France,Male,43,4
15798256,Takasuka,558,France,Female,45,1
15643819,Dawson,714,France,Female,25,4
15754301,Bruche,704,France,Male,39,5
15726855,Oliver,805,Germany,Female,45,9
15755225,Ryan,659,Germany,Male,34,9
15725221,Sabbatini,738,Germany,Male,62,10
15789055,Watt,635,Spain,Male,35,2
15617507,Wilson,530,Spain,Female,36,7
15668894,Abramova,661,Germany,Male,41,5
15589563,Purdy,531,Spain,Male,31,2
15693162,Higgins,694,France,Female,29,5
15750099,Marshall,731,France,Female,36,6
15795540,Reye,556,France,Female,36,2
15794941,Chibueze,647,Germany,Female,41,1
15611848,Kwemtochukwu,850,Germany,Male,32,3
15581237,Biryukova,573,Spain,Male,33,1
15738150,Chidozie,591,France,Male,45,5
15678571,Barber,723,France,Male,21,4
15736124,Thompson,617,France,Male,25,1
15623202,Maslov,704,Germany,Female,39,10
15804201,Jones,457,Germany,Male,42,4
15596863,Chidumaga,787,Germany,Female,38,3
15696277,Hs?,651,France,Female,34,9
15748608,Trentini,612,Germany,Male,42,5
15723864,Lucas,828,Spain,Male,47,1
15802390,Willoughby,724,France,Female,34,2
15774336,Jamieson,648,Germany,Male,44,9
15648766,Robertson,569,Spain,Male,35,3
15659094,Ojiofor,765,Germany,Female,34,8
15606397,Cameron,577,Germany,Female,44,1
15642619,Mayne,603,Spain,Male,46,2
15666032,Mancini,568,Spain,Male,28,1
15595842,Paramor,748,Germany,Male,45,2
15753837,Young,573,Spain,Male,38,4
15783882,Daly,771,Spain,Female,41,5
15799790,Carter,763,France,Male,35,9
15628155,Dike,410,France,Female,35,7
15703778,Hughes,728,France,Male,33,8
15722322,Green,655,Spain,Female,78,2
15639278,Chinomso,580,Germany,Female,36,6
15568487,Gorshkov,712,France,Male,35,7
15682084,Chinomso,680,France,Male,31,9
15642821,Ijendu,383,Spain,Female,48,8
15601387,Yen,721,France,Male,35,10
15642515,Arcuri,620,France,Female,42,1
15710421,Baresi,774,Spain,Female,36,8
15726774,Field,563,France,Male,35,3
15649078,Christian,850,Germany,Female,27,8
15641877,Ross,681,France,Male,47,9
15796496,Trevisani,631,France,Female,31,8
15815690,Akabueze,614,Spain,Female,40,3
15631739,Dunn,704,Spain,Male,24,10
15625584,Martin,786,France,Male,32,2
15802466,Donaldson,534,France,Female,53,7
15697028,McClinton,590,Spain,Male,34,0
15575759,Bentley,583,Spain,Female,40,3
15567442,Ibezimako,656,France,Female,75,3
15746805,Thomson,597,France,Male,33,9
15636330,Ch'in,588,Germany,Female,48,1
15714970,Holbrook,667,Germany,Male,32,0
15653784,Solomina,627,France,Male,37,2
15693543,McDonald,708,France,Female,33,8
15773283,Dennis,641,France,Male,65,6
15742534,Faulk,527,Germany,Female,28,2
15569878,Dale,592,France,Male,37,3
15729454,Gorbunov,465,France,Male,33,8
15578375,Farrell,628,France,Male,39,6
15785559,De Luca,678,France,Male,43,1
15649414,Walker,570,France,Female,61,6
15701605,Forster,815,France,Male,37,1
15686696,Brown,817,France,Female,37,6
15625586,Monaldo,717,France,Male,35,4
15654975,Wu,641,France,Female,53,0
15782993,Pan,624,France,Male,51,10
15774382,Longo,579,Germany,Male,49,4
15689602,Findlay,698,France,Male,38,2
15756155,Fu,645,France,Male,32,4
15812647,Yin,691,France,Male,34,8
15736043,Hamilton,638,France,Male,34,6
15696744,Miller,705,France,Female,31,3
15602572,Hsing,720,France,Male,33,9
15674765,Mitchell,553,Spain,Male,44,4
15678725,Chamberlin,658,France,Female,29,8
15694444,Buttenshaw,648,Germany,Female,32,8
15795878,Anayochukwu,636,Spain,Male,45,3
15735346,Wallace,527,Germany,Female,41,10
15687094,Calabresi,717,Germany,Female,28,9
15790067,Sun,614,Spain,Male,39,3
15605742,Tuan,737,France,Male,43,0
15566740,Nazarova,587,Spain,Male,51,3
15664897,Bryant,682,France,Female,35,2
15585777,Pai,710,France,Male,38,3
15650864,Power,507,France,Male,42,6
15806709,Hao,609,Germany,Male,33,6
15633818,McMillan,786,France,Male,32,9
15713845,Merrett,688,France,Male,38,7
15639662,Phillips,710,France,Male,38,2
15567013,De Luca,779,Spain,Male,33,3
15777784,Tu,733,France,Female,44,6
15800251,Elder,583,Germany,Female,26,10
15651315,Dilke,627,France,Male,41,3
15651450,Panicucci,666,Germany,Male,31,3
15784218,Mason,620,Spain,Male,38,0
15572398,Townsend,614,Spain,Female,39,6
15707962,Gunson,606,France,Male,40,6
15705663,Milano,700,Germany,Female,39,5
15645355,Macleod,677,Germany,Male,34,3
15729557,Olisaemeka,850,Germany,Male,36,5
15631436,Gleeson,564,France,Male,35,4
15583073,Martin,771,Spain,Female,56,2
15614361,Liao,620,Spain,Male,42,9
15724684,Sung,610,Spain,Male,46,5
15700083,Lai,609,Spain,Male,39,2
15636541,Cartwright,683,Germany,Male,35,5
15796015,Wu,633,Germany,Male,42,3
15787222,Ch'in,676,Germany,Male,28,1
15594270,Biryukov,693,France,Male,38,7
15701524,Ting,709,France,Male,36,0
15645847,P'eng,569,Germany,Male,35,2
15708867,Niu,684,Spain,Female,38,3
15613140,Mellor,565,France,Male,34,6
15628893,Power,681,France,Male,29,8
15764073,Arcuri,503,Spain,Female,36,9
15782879,Lang,656,France,Male,40,2
15635964,Eve,566,Germany,Male,65,4
15726087,Ch'in,592,France,Female,62,5
15726313,Napolitani,687,Spain,Female,50,5
15578073,Barker,686,Spain,Male,22,8
15786249,Whitfield,616,Spain,Male,30,2
15812850,Stradford,494,Spain,Male,67,5
15596972,Brownlow,534,France,Male,38,3
15620579,Dunn,695,Spain,Female,31,8
15768270,DeRose,579,Spain,Female,31,9
15656597,Wang,432,Germany,Male,38,2
15699446,Hobbs,816,Germany,Female,25,2
15615004,Anderson,730,France,Female,37,1
15704771,Ugochukwu,593,France,Female,35,6
15588372,Kirsova,715,Germany,Female,37,9
15681439,Tsou,775,Germany,Male,25,10
15607509,Ozerova,539,France,Male,38,5
15670343,Li,576,Spain,Male,19,6
15597968,Fyans,617,Spain,Male,50,7
15658432,Freeman,688,France,Male,40,6
15616431,Chiu,608,France,Male,33,4
15796957,Iadanza,597,Spain,Male,35,9
15815552,Ferguson,670,France,Female,42,6
15631871,Kelly,616,Germany,Female,57,7
15635870,She,579,Germany,Female,50,5
15596713,Christie,786,France,Male,37,7
15684211,Creel,704,Spain,Female,44,9
15760521,Thompson,796,France,Female,50,1
15608408,Lazareva,598,Spain,Male,39,1
15804721,Boni,602,France,Male,49,0
15730272,Evseev,619,France,Male,58,5
15741988,Marino,492,Germany,Female,52,8
15771728,Mackenzie,641,Germany,Male,41,7
15605113,Sutherland,518,France,Female,27,1
15661945,Nicolay,623,Spain,Female,40,4
15783816,Lori,733,France,Female,28,5
15721207,Piazza,625,Germany,Male,42,6
15764072,Somerville,759,France,Female,31,1
15689412,Christie,604,France,Female,32,7
15798385,Grave,512,Spain,Female,46,3
15775339,Lori,520,France,Female,29,8
15585256,Iloerika,805,Spain,Male,26,2
15797329,Muir,626,France,Male,43,4
15780220,Pauley,656,France,Male,38,10
15648951,Kao,785,Spain,Male,41,7
15752409,Grant,553,France,Male,31,6
15807524,Chukwuma,569,France,Female,44,4
15766649,Vincent,670,France,Male,38,10
15696812,Lazareva,586,Spain,Male,42,6
15581295,Ch'ien,617,Spain,Female,45,1
15663234,Bishop,508,France,Female,60,7
15741417,Chibuzo,624,Spain,Female,35,7
15695174,Chang,654,France,Male,29,4
15665168,Calabrese,681,Germany,Female,44,3
15601503,Tokaryev,578,Spain,Male,28,4
15706131,Logan,621,Spain,Female,37,9
15782758,Ozerova,632,France,Male,40,5
15591091,Goering,644,France,Male,44,5
15715877,Lo,821,France,Male,28,2
15756918,Simmons,754,France,Female,38,2
15746662,Maduabuchim,568,Spain,Female,27,1
15626679,Linger,584,France,Male,33,3
15793343,Yeh,549,France,Female,29,8
15576774,Stevenson,729,France,Female,38,7
15801316,Ifeatu,523,France,Male,61,8
15800514,Kenechukwu,477,Germany,Female,24,2
15662232,Learmonth,675,Germany,Male,42,2
15737778,Dickson,782,Spain,Female,41,4
15782096,Volkova,616,Spain,Female,36,6
15783522,Mitchell,738,Spain,Female,37,8
15785373,Wong,717,Spain,Female,42,5
15756272,James,526,Germany,Female,35,9
15615245,Shao,660,France,Male,19,5
15600174,Walton,525,France,Male,35,7
15752956,Stanley,629,Spain,Male,29,6
15644882,Watson,616,Germany,Female,36,10
15766272,Folliero,521,Germany,Female,61,0
15800620,Fitzgerald,691,France,Female,29,9
15569764,Garner,687,Germany,Female,41,2
15747458,Folliero,677,Spain,Female,43,3
15573171,Liao,695,Spain,Male,63,1
15736769,Lucchesi,663,France,Female,27,9
15763381,Chan,496,France,Male,30,0
15814430,Ma,747,Spain,Male,41,9
15638607,Nwabugwu,546,France,Female,52,2
15737133,P'eng,706,Spain,Male,68,4
15613945,Andrews,472,France,Female,26,5
15659937,Otutodilinna,703,France,Female,40,7
15765287,Grant,850,France,Female,38,2
15661723,Abramovich,667,Spain,Male,71,4
15766064,Komarova,559,France,Male,33,9
15649616,Otutodilichukwu,636,Spain,Male,60,7
15719017,Donaldson,672,France,Female,34,8
15720919,Duggan,667,France,Male,42,7
15706706,Chinwendu,648,Germany,Male,33,7
15709653,Hamilton,497,France,Male,32,8
15805104,Smith,743,France,Female,73,6
15622442,Mazzi,619,France,Male,29,5
15572801,Krischock,639,Spain,Male,34,5
15767598,Kent,540,Spain,Male,28,8
15757897,Binder,766,France,Female,26,3
15568104,Zubarev,749,France,Female,26,6
15763414,Degtyarev,655,Germany,Male,32,9
15732265,Obialo,630,France,Male,33,9
15621974,Davydova,778,Germany,Female,33,4
15803947,Teng,757,Germany,Female,30,6
15720706,Hsing,529,Spain,Female,39,2
15759290,Coleman,620,Spain,Male,29,9
15651664,Wilder,615,France,Female,61,1
15795132,Molineux,735,France,Female,25,3
15811565,Cocci,705,Spain,Female,47,3
15713774,Chikwendu,644,Spain,Female,46,6
15691840,Fraser,505,Germany,Female,37,6
15682021,Lai,471,Germany,Male,23,6
15612931,Korovin,722,Spain,Female,50,4
15676707,Sidorov,577,Spain,Female,39,4
15601383,Ibrahimova,744,Spain,Male,44,5
15662662,Duigan,573,France,Female,30,6
15752694,Taylor,653,France,Female,32,4
15590683,Donaldson,660,France,Female,31,6
15773591,Jobson,787,France,Male,46,7
15723620,Lu,617,France,Male,41,7
15671779,Nebechi,567,France,Male,39,5
15672966,Cross,682,Spain,Female,64,9
15624667,Wallace,684,France,Male,35,6
15812888,Perreault,447,France,Male,41,3
15724154,Manna,625,Germany,Female,49,4
15749540,Hsiung,585,France,Male,36,7
15621063,Gibbons,516,France,Female,42,8
15661626,Algeranoff,732,Germany,Female,45,6
15698703,Doherty,628,Germany,Male,40,5
15801431,Rowe,682,Spain,Female,48,9
15649451,Yates,746,France,Male,25,9
